FIPS,county,ST,year,population
13103,Effingham,GA,1990,25700
13103,Effingham,GA,1991,26562
13103,Effingham,GA,1992,27494
13103,Effingham,GA,1993,28882
13103,Effingham,GA,1994,30499
13103,Effingham,GA,1995,32118
13103,Effingham,GA,1996,33363
13103,Effingham,GA,1997,35063
13103,Effingham,GA,1998,36483
13103,Effingham,GA,1999,38370
13103,Effingham,GA,2000,37535
13103,Effingham,GA,2001,39616
13103,Effingham,GA,2002,40832
13103,Effingham,GA,2003,42715
13103,Effingham,GA,2004,44661
13103,Effingham,GA,2005,46924
13103,Effingham,GA,2006,48954
13103,Effingham,GA,2007,50728
13103,Effingham,GA,2008,52060
13103,Effingham,GA,2009,53541
13103,Effingham,GA,2010,52250
13103,Effingham,GA,2011,52655
13103,Effingham,GA,2012,53293
13103,Effingham,GA,2013,54456
13105,Elbert,GA,1990,18900
13105,Elbert,GA,1991,18986
13105,Elbert,GA,1992,18965
13105,Elbert,GA,1993,19063
13105,Elbert,GA,1994,19110
13105,Elbert,GA,1995,19173
13105,Elbert,GA,1996,19286
13105,Elbert,GA,1997,19134
13105,Elbert,GA,1998,19335
13105,Elbert,GA,1999,19363
13105,Elbert,GA,2000,20511
13105,Elbert,GA,2001,20648
13105,Elbert,GA,2002,20667
13105,Elbert,GA,2003,20636
13105,Elbert,GA,2004,20908
13105,Elbert,GA,2005,20799
13105,Elbert,GA,2006,20768
13105,Elbert,GA,2007,20525
13105,Elbert,GA,2008,20494
13105,Elbert,GA,2009,20372
13105,Elbert,GA,2010,20166
13105,Elbert,GA,2011,19886
13105,Elbert,GA,2012,19684
13105,Elbert,GA,2013,19599
13107,Emanuel,GA,1990,20500
13107,Emanuel,GA,1991,20614
13107,Emanuel,GA,1992,20652
13107,Emanuel,GA,1993,20951
13107,Emanuel,GA,1994,20941
13107,Emanuel,GA,1995,20954
13107,Emanuel,GA,1996,21030
13107,Emanuel,GA,1997,21008
13107,Emanuel,GA,1998,21023
13107,Emanuel,GA,1999,21042
13107,Emanuel,GA,2000,21837
13107,Emanuel,GA,2001,21859
13107,Emanuel,GA,2002,22099
13107,Emanuel,GA,2003,21885
13107,Emanuel,GA,2004,22093
13107,Emanuel,GA,2005,22108
13107,Emanuel,GA,2006,22600
13107,Emanuel,GA,2007,22469
13107,Emanuel,GA,2008,22825
13107,Emanuel,GA,2009,23075
13107,Emanuel,GA,2010,22598
13107,Emanuel,GA,2011,22567
13107,Emanuel,GA,2012,22898
13107,Emanuel,GA,2013,22867
13109,Evans,GA,1990,8700
13109,Evans,GA,1991,8766
13109,Evans,GA,1992,8905
13109,Evans,GA,1993,9222
13109,Evans,GA,1994,9275
13109,Evans,GA,1995,9438
13109,Evans,GA,1996,9519
13109,Evans,GA,1997,9746
13109,Evans,GA,1998,9949
13109,Evans,GA,1999,10089
13109,Evans,GA,2000,10495
13109,Evans,GA,2001,10738
13109,Evans,GA,2002,11095
13109,Evans,GA,2003,11365
13109,Evans,GA,2004,11248
13109,Evans,GA,2005,11443
13109,Evans,GA,2006,11425
13109,Evans,GA,2007,11505
13109,Evans,GA,2008,11646
13109,Evans,GA,2009,11695
13109,Evans,GA,2010,11000
13109,Evans,GA,2011,11065
13109,Evans,GA,2012,10689
13109,Evans,GA,2013,10833
13111,Fannin,GA,1990,16000
13111,Fannin,GA,1991,16251
13111,Fannin,GA,1992,16640
13111,Fannin,GA,1993,16582
13111,Fannin,GA,1994,17047
13111,Fannin,GA,1995,17480
13111,Fannin,GA,1996,17745
13111,Fannin,GA,1997,18090
13111,Fannin,GA,1998,18622
13111,Fannin,GA,1999,18945
13111,Fannin,GA,2000,19798
13111,Fannin,GA,2001,20661
13111,Fannin,GA,2002,20986
13111,Fannin,GA,2003,21234
13111,Fannin,GA,2004,21613
13111,Fannin,GA,2005,21887
13111,Fannin,GA,2006,22319
13111,Fannin,GA,2007,22580
13111,Fannin,GA,2008,22618
13111,Fannin,GA,2009,22945
13111,Fannin,GA,2010,23682
13111,Fannin,GA,2011,23708
13111,Fannin,GA,2012,23492
13111,Fannin,GA,2013,23760
13113,Fayette,GA,1990,62400
13113,Fayette,GA,1991,66334
13113,Fayette,GA,1992,69690
13113,Fayette,GA,1993,72583
13113,Fayette,GA,1994,75928
13113,Fayette,GA,1995,78879
13113,Fayette,GA,1996,81891
13113,Fayette,GA,1997,85047
13113,Fayette,GA,1998,88609
13113,Fayette,GA,1999,92378
13113,Fayette,GA,2000,91263
13113,Fayette,GA,2001,95542
13113,Fayette,GA,2002,96611
13113,Fayette,GA,2003,98914
13113,Fayette,GA,2004,101333
13113,Fayette,GA,2005,104248
13113,Fayette,GA,2006,106671
13113,Fayette,GA,2007,106144
13113,Fayette,GA,2008,106465
13113,Fayette,GA,2009,106788
13113,Fayette,GA,2010,106567
13113,Fayette,GA,2011,107784
13113,Fayette,GA,2012,107524
13113,Fayette,GA,2013,108365
13115,Floyd,GA,1990,81300
13115,Floyd,GA,1991,81748
13115,Floyd,GA,1992,82220
13115,Floyd,GA,1993,82842
13115,Floyd,GA,1994,83284
13115,Floyd,GA,1995,83935
13115,Floyd,GA,1996,84422
13115,Floyd,GA,1997,84640
13115,Floyd,GA,1998,85185
13115,Floyd,GA,1999,85512
13115,Floyd,GA,2000,90565
13115,Floyd,GA,2001,91183
13115,Floyd,GA,2002,92606
13115,Floyd,GA,2003,93368
13115,Floyd,GA,2004,94009
13115,Floyd,GA,2005,94198
13115,Floyd,GA,2006,95322
13115,Floyd,GA,2007,95618
13115,Floyd,GA,2008,95980
13115,Floyd,GA,2009,96250
13115,Floyd,GA,2010,96317
13115,Floyd,GA,2011,95989
13115,Floyd,GA,2012,96177
13115,Floyd,GA,2013,95821
13117,Forsyth,GA,1990,44100
13117,Forsyth,GA,1991,47046
13117,Forsyth,GA,1992,49859
13117,Forsyth,GA,1993,52578
13117,Forsyth,GA,1994,56827
13117,Forsyth,GA,1995,62335
13117,Forsyth,GA,1996,69127
13117,Forsyth,GA,1997,75749
13117,Forsyth,GA,1998,86130
13117,Forsyth,GA,1999,96686
13117,Forsyth,GA,2000,98407
13117,Forsyth,GA,2001,110296
13117,Forsyth,GA,2002,116924
13117,Forsyth,GA,2003,123811
13117,Forsyth,GA,2004,131865
13117,Forsyth,GA,2005,140393
13117,Forsyth,GA,2006,150968
13117,Forsyth,GA,2007,158914
13117,Forsyth,GA,2008,168060
13117,Forsyth,GA,2009,174520
13117,Forsyth,GA,2010,175511
13117,Forsyth,GA,2011,181840
13117,Forsyth,GA,2012,187928
13117,Forsyth,GA,2013,195405
13119,Franklin,GA,1990,16700
13119,Franklin,GA,1991,16935
13119,Franklin,GA,1992,17168
13119,Franklin,GA,1993,17365
13119,Franklin,GA,1994,17451
13119,Franklin,GA,1995,17701
13119,Franklin,GA,1996,18184
13119,Franklin,GA,1997,18513
13119,Franklin,GA,1998,19080
13119,Franklin,GA,1999,19311
13119,Franklin,GA,2000,20285
13119,Franklin,GA,2001,20783
13119,Franklin,GA,2002,20778
13119,Franklin,GA,2003,21164
13119,Franklin,GA,2004,21453
13119,Franklin,GA,2005,21590
13119,Franklin,GA,2006,21691
13119,Franklin,GA,2007,21793
13119,Franklin,GA,2008,21824
13119,Franklin,GA,2009,21748
13119,Franklin,GA,2010,22084
13119,Franklin,GA,2011,21864
13119,Franklin,GA,2012,21894
13119,Franklin,GA,2013,22009
13121,Fulton,GA,1990,649000
13121,Fulton,GA,1991,656370
13121,Fulton,GA,1992,665765
13121,Fulton,GA,1993,676688
13121,Fulton,GA,1994,690534
13121,Fulton,GA,1995,700689
13121,Fulton,GA,1996,718336
13121,Fulton,GA,1997,722540
13121,Fulton,GA,1998,739367
13121,Fulton,GA,1999,744827
13121,Fulton,GA,2000,816006
13121,Fulton,GA,2001,816638
13121,Fulton,GA,2002,825431
13121,Fulton,GA,2003,818322
13121,Fulton,GA,2004,814438
13121,Fulton,GA,2005,915623
13121,Fulton,GA,2006,960009
13121,Fulton,GA,2007,992137
13121,Fulton,GA,2008,1014932
13121,Fulton,GA,2009,1033756
13121,Fulton,GA,2010,920581
13121,Fulton,GA,2011,949599
13121,Fulton,GA,2012,977773
13121,Fulton,GA,2013,984293
13123,Gilmer,GA,1990,13400
13123,Gilmer,GA,1991,13924
13123,Gilmer,GA,1992,14352
13123,Gilmer,GA,1993,14757
13123,Gilmer,GA,1994,15154
13123,Gilmer,GA,1995,15916
13123,Gilmer,GA,1996,16868
13123,Gilmer,GA,1997,17891
13123,Gilmer,GA,1998,18672
13123,Gilmer,GA,1999,19766
13123,Gilmer,GA,2000,23456
13123,Gilmer,GA,2001,24349
13123,Gilmer,GA,2002,25203
13123,Gilmer,GA,2003,25973
13123,Gilmer,GA,2004,26755
13123,Gilmer,GA,2005,27335
13123,Gilmer,GA,2006,28175
13123,Gilmer,GA,2007,28389
13123,Gilmer,GA,2008,28537
13123,Gilmer,GA,2009,29021
13123,Gilmer,GA,2010,28292
13123,Gilmer,GA,2011,28324
13123,Gilmer,GA,2012,28190
13123,Gilmer,GA,2013,28579
13125,Glascock,GA,1990,2400
13125,Glascock,GA,1991,2311
13125,Glascock,GA,1992,2295
13125,Glascock,GA,1993,2344
13125,Glascock,GA,1994,2346
13125,Glascock,GA,1995,2456
13125,Glascock,GA,1996,2429
13125,Glascock,GA,1997,2490
13125,Glascock,GA,1998,2512
13125,Glascock,GA,1999,2544
13125,Glascock,GA,2000,2556
13125,Glascock,GA,2001,2583
13125,Glascock,GA,2002,2598
13125,Glascock,GA,2003,2636
13125,Glascock,GA,2004,2631
13125,Glascock,GA,2005,2705
13125,Glascock,GA,2006,2720
13125,Glascock,GA,2007,2771
13125,Glascock,GA,2008,2796
13125,Glascock,GA,2009,2801
13125,Glascock,GA,2010,3082
13125,Glascock,GA,2011,3084
13125,Glascock,GA,2012,3142
13125,Glascock,GA,2013,3102
13127,Glynn,GA,1990,62500
13127,Glynn,GA,1991,63375
13127,Glynn,GA,1992,63827
13127,Glynn,GA,1993,64822
13127,Glynn,GA,1994,65020
13127,Glynn,GA,1995,65565
13127,Glynn,GA,1996,65608
13127,Glynn,GA,1997,66650
13127,Glynn,GA,1998,67320
13127,Glynn,GA,1999,67945
13127,Glynn,GA,2000,67568
13127,Glynn,GA,2001,68217
13127,Glynn,GA,2002,69036
13127,Glynn,GA,2003,70131
13127,Glynn,GA,2004,71357
13127,Glynn,GA,2005,71874
13127,Glynn,GA,2006,73630
13127,Glynn,GA,2007,74932
13127,Glynn,GA,2008,75884
13127,Glynn,GA,2009,76820
13127,Glynn,GA,2010,79626
13127,Glynn,GA,2011,80386
13127,Glynn,GA,2012,81022
13127,Glynn,GA,2013,81508
13129,Gordon,GA,1990,35100
13129,Gordon,GA,1991,35724
13129,Gordon,GA,1992,36349
13129,Gordon,GA,1993,37148
13129,Gordon,GA,1994,37733
13129,Gordon,GA,1995,38442
13129,Gordon,GA,1996,39369
13129,Gordon,GA,1997,40290
13129,Gordon,GA,1998,41052
13129,Gordon,GA,1999,41966
13129,Gordon,GA,2000,44104
13129,Gordon,GA,2001,45555
13129,Gordon,GA,2002,46531
13129,Gordon,GA,2003,47777
13129,Gordon,GA,2004,49077
13129,Gordon,GA,2005,50279
13129,Gordon,GA,2006,51419
13129,Gordon,GA,2007,52044
13129,Gordon,GA,2008,52800
13129,Gordon,GA,2009,53292
13129,Gordon,GA,2010,55186
13129,Gordon,GA,2011,55621
13129,Gordon,GA,2012,55766
13129,Gordon,GA,2013,55757
13131,Grady,GA,1990,20300
13131,Grady,GA,1991,20366
13131,Grady,GA,1992,20480
13131,Grady,GA,1993,20915
13131,Grady,GA,1994,21165
13131,Grady,GA,1995,21312
13131,Grady,GA,1996,21454
13131,Grady,GA,1997,21510
13131,Grady,GA,1998,21501
13131,Grady,GA,1999,21600
13131,Grady,GA,2000,23659
13131,Grady,GA,2001,23714
13131,Grady,GA,2002,23838
13131,Grady,GA,2003,24185
13131,Grady,GA,2004,24280
13131,Grady,GA,2005,24466
13131,Grady,GA,2006,25082
13131,Grady,GA,2007,25042
13131,Grady,GA,2008,25115
13131,Grady,GA,2009,25187
13131,Grady,GA,2010,25011
13131,Grady,GA,2011,25255
13131,Grady,GA,2012,25440
13131,Grady,GA,2013,25278
13133,Greene,GA,1990,11800
13133,Greene,GA,1991,12091
13133,Greene,GA,1992,12147
13133,Greene,GA,1993,12441
13133,Greene,GA,1994,12646
13133,Greene,GA,1995,12781
13133,Greene,GA,1996,13010
13133,Greene,GA,1997,13401
13133,Greene,GA,1998,13651
13133,Greene,GA,1999,14094
13133,Greene,GA,2000,14406
13133,Greene,GA,2001,14914
13133,Greene,GA,2002,15101
13133,Greene,GA,2003,15263
13133,Greene,GA,2004,15652
13133,Greene,GA,2005,15693
13133,Greene,GA,2006,15534
13133,Greene,GA,2007,15662
13133,Greene,GA,2008,15635
13133,Greene,GA,2009,15743
13133,Greene,GA,2010,15994
13133,Greene,GA,2011,16031
13133,Greene,GA,2012,16092
13133,Greene,GA,2013,16321
13135,Gwinnett,GA,1990,352900
13135,Gwinnett,GA,1991,373023
13135,Gwinnett,GA,1992,391755
13135,Gwinnett,GA,1993,412541
13135,Gwinnett,GA,1994,434030
13135,Gwinnett,GA,1995,457058
13135,Gwinnett,GA,1996,478001
13135,Gwinnett,GA,1997,500816
13135,Gwinnett,GA,1998,522095
13135,Gwinnett,GA,1999,545632
13135,Gwinnett,GA,2000,588448
13135,Gwinnett,GA,2001,621528
13135,Gwinnett,GA,2002,650771
13135,Gwinnett,GA,2003,673345
13135,Gwinnett,GA,2004,700794
13135,Gwinnett,GA,2005,726273
13135,Gwinnett,GA,2006,757104
13135,Gwinnett,GA,2007,776380
13135,Gwinnett,GA,2008,789499
13135,Gwinnett,GA,2009,808167
13135,Gwinnett,GA,2010,805321
13135,Gwinnett,GA,2011,824941
13135,Gwinnett,GA,2012,842046
13135,Gwinnett,GA,2013,859304
13137,Habersham,GA,1990,27600
13137,Habersham,GA,1991,28148
13137,Habersham,GA,1992,28650
13137,Habersham,GA,1993,29187
13137,Habersham,GA,1994,29556
13137,Habersham,GA,1995,30146
13137,Habersham,GA,1996,30794
13137,Habersham,GA,1997,31197
13137,Habersham,GA,1998,31858
13137,Habersham,GA,1999,32530
13137,Habersham,GA,2000,35902
13137,Habersham,GA,2001,37153
13137,Habersham,GA,2002,37979
13137,Habersham,GA,2003,38446
13137,Habersham,GA,2004,38978
13137,Habersham,GA,2005,39603
13137,Habersham,GA,2006,41112
13137,Habersham,GA,2007,42272
13137,Habersham,GA,2008,43056
13137,Habersham,GA,2009,43613
13137,Habersham,GA,2010,43041
13137,Habersham,GA,2011,43279
13137,Habersham,GA,2012,43520
13137,Habersham,GA,2013,43300
13139,Hall,GA,1990,95400
13139,Hall,GA,1991,98294
13139,Hall,GA,1992,99995
13139,Hall,GA,1993,102368
13139,Hall,GA,1994,104966
13139,Hall,GA,1995,108238
13139,Hall,GA,1996,113033
13139,Hall,GA,1997,116047
13139,Hall,GA,1998,119210
13139,Hall,GA,1999,123290
13139,Hall,GA,2000,139277
13139,Hall,GA,2001,145664
13139,Hall,GA,2002,152235
13139,Hall,GA,2003,156101
13139,Hall,GA,2004,160925
13139,Hall,GA,2005,165771
13139,Hall,GA,2006,173256
13139,Hall,GA,2007,180175
13139,Hall,GA,2008,184814
13139,Hall,GA,2009,187743
13139,Hall,GA,2010,179684
13139,Hall,GA,2011,183052
13139,Hall,GA,2012,185416
13139,Hall,GA,2013,187745
13141,Hancock,GA,1990,8900
13141,Hancock,GA,1991,8906
13141,Hancock,GA,1992,8959
13141,Hancock,GA,1993,9069
13141,Hancock,GA,1994,9077
13141,Hancock,GA,1995,9100
13141,Hancock,GA,1996,9023
13141,Hancock,GA,1997,8990
13141,Hancock,GA,1998,9134
13141,Hancock,GA,1999,9046
13141,Hancock,GA,2000,10076
13141,Hancock,GA,2001,10065
13141,Hancock,GA,2002,10026
13141,Hancock,GA,2003,9977
13141,Hancock,GA,2004,9811
13141,Hancock,GA,2005,9643
13141,Hancock,GA,2006,9677
13141,Hancock,GA,2007,9568
13141,Hancock,GA,2008,9440
13141,Hancock,GA,2009,9219
13141,Hancock,GA,2010,9429
13141,Hancock,GA,2011,9400
13141,Hancock,GA,2012,8996
13141,Hancock,GA,2013,8879
13143,Haralson,GA,1990,22000
13143,Haralson,GA,1991,22117
13143,Haralson,GA,1992,22398
13143,Haralson,GA,1993,22694
13143,Haralson,GA,1994,23014
13143,Haralson,GA,1995,23378
13143,Haralson,GA,1996,23871
13143,Haralson,GA,1997,24154
13143,Haralson,GA,1998,24653
13143,Haralson,GA,1999,25070
13143,Haralson,GA,2000,25690
13143,Haralson,GA,2001,26255
13143,Haralson,GA,2002,26755
13143,Haralson,GA,2003,27460
13143,Haralson,GA,2004,28069
13143,Haralson,GA,2005,28338
13143,Haralson,GA,2006,28616
13143,Haralson,GA,2007,28718
13143,Haralson,GA,2008,28979
13143,Haralson,GA,2009,28890
13143,Haralson,GA,2010,28780
13143,Haralson,GA,2011,28638
13143,Haralson,GA,2012,28400
13143,Haralson,GA,2013,28495
13145,Harris,GA,1990,17800
13145,Harris,GA,1991,17839
13145,Harris,GA,1992,18235
13145,Harris,GA,1993,18991
13145,Harris,GA,1994,19797
13145,Harris,GA,1995,20479
13145,Harris,GA,1996,21303
13145,Harris,GA,1997,22227
13145,Harris,GA,1998,22315
13145,Harris,GA,1999,22634
13145,Harris,GA,2000,23695
13145,Harris,GA,2001,24548
13145,Harris,GA,2002,25092
13145,Harris,GA,2003,25891
13145,Harris,GA,2004,26788
13145,Harris,GA,2005,27779
13145,Harris,GA,2006,28785
13145,Harris,GA,2007,29073
13145,Harris,GA,2008,29447
13145,Harris,GA,2009,30138
13145,Harris,GA,2010,32024
13145,Harris,GA,2011,32265
13145,Harris,GA,2012,32550
13145,Harris,GA,2013,32663
13147,Hart,GA,1990,19700
13147,Hart,GA,1991,19881
13147,Hart,GA,1992,20163
13147,Hart,GA,1993,20368
13147,Hart,GA,1994,20430
13147,Hart,GA,1995,20848
13147,Hart,GA,1996,21005
13147,Hart,GA,1997,21482
13147,Hart,GA,1998,21833
13147,Hart,GA,1999,22124
13147,Hart,GA,2000,22997
13147,Hart,GA,2001,23087
13147,Hart,GA,2002,23249
13147,Hart,GA,2003,23432
13147,Hart,GA,2004,23369
13147,Hart,GA,2005,24036
13147,Hart,GA,2006,24276
13147,Hart,GA,2007,24240
13147,Hart,GA,2008,24278
13147,Hart,GA,2009,24067
13147,Hart,GA,2010,25213
13147,Hart,GA,2011,25305
13147,Hart,GA,2012,25518
13147,Hart,GA,2013,25446
13149,Heard,GA,1990,8600
13149,Heard,GA,1991,8834
13149,Heard,GA,1992,8983
13149,Heard,GA,1993,9195
13149,Heard,GA,1994,9299
13149,Heard,GA,1995,9573
13149,Heard,GA,1996,9855
13149,Heard,GA,1997,9969
13149,Heard,GA,1998,10082
13149,Heard,GA,1999,10490
13149,Heard,GA,2000,11012
13149,Heard,GA,2001,11229
13149,Heard,GA,2002,11340
13149,Heard,GA,2003,11152
13149,Heard,GA,2004,11290
13149,Heard,GA,2005,11346
13149,Heard,GA,2006,11472
13149,Heard,GA,2007,11387
13149,Heard,GA,2008,11476
13149,Heard,GA,2009,11528
13149,Heard,GA,2010,11834
13149,Heard,GA,2011,11744
13149,Heard,GA,2012,11633
13149,Heard,GA,2013,11558
13151,Henry,GA,1990,58700
13151,Henry,GA,1991,63689
13151,Henry,GA,1992,67742
13151,Henry,GA,1993,72940
13151,Henry,GA,1994,78814
13151,Henry,GA,1995,84553
13151,Henry,GA,1996,90969
13151,Henry,GA,1997,98103
13151,Henry,GA,1998,104667
13151,Henry,GA,1999,113443
13151,Henry,GA,2000,119341
13151,Henry,GA,2001,132581
13151,Henry,GA,2002,139699
13151,Henry,GA,2003,150003
13151,Henry,GA,2004,159506
13151,Henry,GA,2005,167848
13151,Henry,GA,2006,178033
13151,Henry,GA,2007,186037
13151,Henry,GA,2008,191502
13151,Henry,GA,2009,195370
13151,Henry,GA,2010,203922
13151,Henry,GA,2011,207360
13151,Henry,GA,2012,209053
13151,Henry,GA,2013,211128
13153,Houston,GA,1990,89200
13153,Houston,GA,1991,91597
13153,Houston,GA,1992,93713
13153,Houston,GA,1993,95583
13153,Houston,GA,1994,98337
13153,Houston,GA,1995,99647
13153,Houston,GA,1996,101384
13153,Houston,GA,1997,103543
13153,Houston,GA,1998,105808
13153,Houston,GA,1999,107644
13153,Houston,GA,2000,110765
13153,Houston,GA,2001,113391
13153,Houston,GA,2002,116768
13153,Houston,GA,2003,120434
13153,Houston,GA,2004,123753
13153,Houston,GA,2005,126163
13153,Houston,GA,2006,127530
13153,Houston,GA,2007,131016
13153,Houston,GA,2008,133161
13153,Houston,GA,2009,135715
13153,Houston,GA,2010,139900
13153,Houston,GA,2011,143925
13153,Houston,GA,2012,146136
13153,Houston,GA,2013,147658
13155,Irwin,GA,1990,8600
13155,Irwin,GA,1991,8624
13155,Irwin,GA,1992,8616
13155,Irwin,GA,1993,8622
13155,Irwin,GA,1994,8570
13155,Irwin,GA,1995,8725
13155,Irwin,GA,1996,8871
13155,Irwin,GA,1997,8968
13155,Irwin,GA,1998,8982
13155,Irwin,GA,1999,9181
13155,Irwin,GA,2000,9931
13155,Irwin,GA,2001,10028
13155,Irwin,GA,2002,9945
13155,Irwin,GA,2003,10060
13155,Irwin,GA,2004,9936
13155,Irwin,GA,2005,10093
13155,Irwin,GA,2006,10403
13155,Irwin,GA,2007,9934
13155,Irwin,GA,2008,10231
13155,Irwin,GA,2009,10086
13155,Irwin,GA,2010,9538
13155,Irwin,GA,2011,9679
13155,Irwin,GA,2012,9600
13155,Irwin,GA,2013,9427
13157,Jackson,GA,1990,30000
13157,Jackson,GA,1991,30785
13157,Jackson,GA,1992,31409
13157,Jackson,GA,1993,32089
13157,Jackson,GA,1994,33077
13157,Jackson,GA,1995,33921
13157,Jackson,GA,1996,35230
13157,Jackson,GA,1997,36477
13157,Jackson,GA,1998,37641
13157,Jackson,GA,1999,39057
13157,Jackson,GA,2000,41589
13157,Jackson,GA,2001,44010
13157,Jackson,GA,2002,45374
13157,Jackson,GA,2003,46998
13157,Jackson,GA,2004,49540
13157,Jackson,GA,2005,52292
13157,Jackson,GA,2006,55778
13157,Jackson,GA,2007,59254
13157,Jackson,GA,2008,61620
13157,Jackson,GA,2009,63544
13157,Jackson,GA,2010,60485
13157,Jackson,GA,2011,61257
13157,Jackson,GA,2012,60571
13157,Jackson,GA,2013,61044
13159,Jasper,GA,1990,8500
13159,Jasper,GA,1991,8557
13159,Jasper,GA,1992,8697
13159,Jasper,GA,1993,8865
13159,Jasper,GA,1994,8981
13159,Jasper,GA,1995,9168
13159,Jasper,GA,1996,9556
13159,Jasper,GA,1997,9873
13159,Jasper,GA,1998,10155
13159,Jasper,GA,1999,10589
13159,Jasper,GA,2000,11426
13159,Jasper,GA,2001,11904
13159,Jasper,GA,2002,12283
13159,Jasper,GA,2003,12547
13159,Jasper,GA,2004,12866
13159,Jasper,GA,2005,13147
13159,Jasper,GA,2006,13624
13159,Jasper,GA,2007,13660
13159,Jasper,GA,2008,13842
13159,Jasper,GA,2009,13953
13159,Jasper,GA,2010,13900
13159,Jasper,GA,2011,13885
13159,Jasper,GA,2012,13630
13159,Jasper,GA,2013,13601
13161,Jeff Davis,GA,1990,12000
13161,Jeff Davis,GA,1991,12064
13161,Jeff Davis,GA,1992,12130
13161,Jeff Davis,GA,1993,12139
13161,Jeff Davis,GA,1994,12272
13161,Jeff Davis,GA,1995,12366
13161,Jeff Davis,GA,1996,12612
13161,Jeff Davis,GA,1997,12616
13161,Jeff Davis,GA,1998,12751
13161,Jeff Davis,GA,1999,12714
13161,Jeff Davis,GA,2000,12684
13161,Jeff Davis,GA,2001,12762
13161,Jeff Davis,GA,2002,12910
13161,Jeff Davis,GA,2003,12888
13161,Jeff Davis,GA,2004,12820
13161,Jeff Davis,GA,2005,13083
13161,Jeff Davis,GA,2006,13278
13161,Jeff Davis,GA,2007,13291
13161,Jeff Davis,GA,2008,13486
13161,Jeff Davis,GA,2009,13659
13161,Jeff Davis,GA,2010,15068
13161,Jeff Davis,GA,2011,15162
13161,Jeff Davis,GA,2012,15156
13161,Jeff Davis,GA,2013,15004
13163,Jefferson,GA,1990,17400
13163,Jefferson,GA,1991,17502
13163,Jefferson,GA,1992,17448
13163,Jefferson,GA,1993,17566
13163,Jefferson,GA,1994,17672
13163,Jefferson,GA,1995,17872
13163,Jefferson,GA,1996,17860
13163,Jefferson,GA,1997,17845
13163,Jefferson,GA,1998,17767
13163,Jefferson,GA,1999,17858
13163,Jefferson,GA,2000,17266
13163,Jefferson,GA,2001,17090
13163,Jefferson,GA,2002,17138
13163,Jefferson,GA,2003,17001
13163,Jefferson,GA,2004,16883
13163,Jefferson,GA,2005,16926
13163,Jefferson,GA,2006,16768
13163,Jefferson,GA,2007,16454
13163,Jefferson,GA,2008,16443
13163,Jefferson,GA,2009,16478
13163,Jefferson,GA,2010,16930
13163,Jefferson,GA,2011,16675
13163,Jefferson,GA,2012,16432
13163,Jefferson,GA,2013,16320
13165,Jenkins,GA,1990,8200
13165,Jenkins,GA,1991,8322
13165,Jenkins,GA,1992,8476
13165,Jenkins,GA,1993,8522
13165,Jenkins,GA,1994,8563
13165,Jenkins,GA,1995,8658
13165,Jenkins,GA,1996,8471
13165,Jenkins,GA,1997,8413
13165,Jenkins,GA,1998,8447
13165,Jenkins,GA,1999,8401
13165,Jenkins,GA,2000,8575
13165,Jenkins,GA,2001,8637
13165,Jenkins,GA,2002,8647
13165,Jenkins,GA,2003,8765
13165,Jenkins,GA,2004,8680
13165,Jenkins,GA,2005,8729
13165,Jenkins,GA,2006,8725
13165,Jenkins,GA,2007,8595
13165,Jenkins,GA,2008,8547
13165,Jenkins,GA,2009,8450
13165,Jenkins,GA,2010,8340
13165,Jenkins,GA,2011,8148
13165,Jenkins,GA,2012,9213
13165,Jenkins,GA,2013,9269
13167,Johnson,GA,1990,8300
13167,Johnson,GA,1991,8391
13167,Johnson,GA,1992,8278
13167,Johnson,GA,1993,8418
13167,Johnson,GA,1994,8396
13167,Johnson,GA,1995,8436
13167,Johnson,GA,1996,8252
13167,Johnson,GA,1997,8343
13167,Johnson,GA,1998,8316
13167,Johnson,GA,1999,8293
13167,Johnson,GA,2000,8560
13167,Johnson,GA,2001,8578
13167,Johnson,GA,2002,8676
13167,Johnson,GA,2003,9421
13167,Johnson,GA,2004,9586
13167,Johnson,GA,2005,9538
13167,Johnson,GA,2006,9626
13167,Johnson,GA,2007,9533
13167,Johnson,GA,2008,9550
13167,Johnson,GA,2009,9300
13167,Johnson,GA,2010,9980
13167,Johnson,GA,2011,9975
13167,Johnson,GA,2012,9897
13167,Johnson,GA,2013,9767
13169,Jones,GA,1990,20700
13169,Jones,GA,1991,20924
13169,Jones,GA,1992,21243
13169,Jones,GA,1993,21425
13169,Jones,GA,1994,21651
13169,Jones,GA,1995,22077
13169,Jones,GA,1996,22330
13169,Jones,GA,1997,22634
13169,Jones,GA,1998,23020
13169,Jones,GA,1999,23307
13169,Jones,GA,2000,23639
13169,Jones,GA,2001,24203
13169,Jones,GA,2002,24492
13169,Jones,GA,2003,25472
13169,Jones,GA,2004,26235
13169,Jones,GA,2005,26836
13169,Jones,GA,2006,26973
13169,Jones,GA,2007,27229
13169,Jones,GA,2008,27542
13169,Jones,GA,2009,27740
13169,Jones,GA,2010,28669
