FIPS,County,ST,Neighboring,UrbanPop-2010,RuralPop-2010,MedianHouseholdInc-2008-12,Elevation-ft,TotalArea-sqmi,LandArea-sqmi,WaterArea-sqmi
47015,Cannon,TN,4714947189470414717747031,2604,11197,40998,5.50,265.70,265.64,.06
47017,Carroll,TN,47053471834707947005470394707747113,4832,23690,35595,430,600.08,599.25,.83
47019,Carter,TN,470914716347179471713712137011,33900,23524,32908,3360,347.63,341.20,6.43
47021,Cheatham,TN,4712547147470374718747043,6663,32442,53363,392,307.06,302.44,4.62
47023,Chester,TN,4706947113470774707147109,5954,11177,42097,440,285.96,285.74,.22
47025,Claiborne,TN,21013212354701347057470674717351105,9163,23050,33568,1355,441.57,434.58,6.99
47027,Clay,TN,47111470874713347137211712105721053,0,7861,30184,550,259.34,236.54,22.81
47029,Cocke,TN,47155470894706347059371733708737115,11579,24083,29764,1040,443.14,434.57,8.57
47031,Coffee,TN,47003471494701547177470614705147127,27829,24967,38151,1072,434.55,428.96,5.60
47033,Crockett,TN,4704547053471134707547097,4758,9828,37601,430,265.74,265.53,.20
47035,Cumberland,TN,4718547141470494712947175470074714347145,21921,34132,37963,1810,684.82,681.03,3.79
47037,Davidson,TN,470214714747165471894714947187,605299,21382,46676,590,525.94,504.03,21.91
47039,Decatur,TN,47077470174700547085471354718147071,0,11757,34146,400,344.88,333.84,11.04
47041,DeKalb,TN,471894715947141471854717747015,4050,14673,36713,550,328.99,304.35,24.64
47043,Dickson,TN,470834708547081471874702147125,16016,33650,45109,814,491.32,489.90,1.42
47045,Dyer,TN,47095471314705347033470970509329155,21903,16432,38167,370,526.53,512.33,14.20
47047,Fayette,TN,471574716747075470692809328009,8050,30363,56297,345,706.24,704.79,1.45
47049,Fentress,TN,4713347137471514712947035,0,17959,27773,1810,498.93,498.61,.32
47051,Franklin,TN,47103471274703147061471150108901071,12473,28579,41625,1930,575.74,554.54,21.19
47053,Gibson,TN,470454713147183470174711347033,25977,23706,36981,430,603.65,602.74,.91
47055,Giles,TN,470994710347119471170107701083,7741,21744,38014,730,611.17,610.93,.25
47057,Grainger,TN,47173470254706747073470634708947093,0,22657,33185,1355,302.46,280.60,21.86
47059,Greene,TN,470634702947073471714717937115,23957,44874,35613,1320,624.12,622.16,1.95
47061,Grundy,TN,4705147031471774715347115,0,13703,26644,1930,361.12,360.53,.59
47063,Hamblen,TN,4705747073470594702947089,48864,13680,39316,1355,175.80,161.18,14.62
47065,Hamilton,TN,13083130471329513313470074701147115471214714347153,302742,33721,46544,665,575.88,542.43,33.45
47067,Hancock,TN,4702547057470735110551169,0,6819,22205,1355,223.49,222.34,1.15
47069,Hardeman,TN,4704747075471134702347109280032800928139,5394,21859,31963,455,670.38,667.77,2.61
47071,Hardin,TN,4710947023470774703947181280032814101077,8347,17679,33044,440,596.29,577.32,18.98
47073,Hawkins,TN,47067470574706347059471794716351169,23949,32884,36419,1355,499.60,486.98,12.62
47075,Haywood,TN,470474706947113470334709747167,9879,8908,32827,360,534.06,533.11,.95
47077,Henderson,TN,4701747039470714702347113,6560,21209,37784,400,525.88,520.07,5.81
47079,Henry,TN,471834701747005471612108321035,10718,21612,36593,450,593.42,562.10,31.32
47081,Hickman,TN,470854704347187471194710147135,0,24690,42330,725,612.63,612.50,.13
47083,Houston,TN,4700547161471254704347085,0,8426,34595,475,206.97,200.29,6.69
47085,Humphreys,TN,470054708347043470814713547039,3246,15292,41943,814,556.70,530.98,25.72
47087,Jackson,TN,4711147027471334714147159,0,11638,33363,500,319.52,308.32,11.20
47089,Jefferson,TN,4709347057470634702947155,20826,30581,38800,1040,314.30,274.08,40.23
47091,Johnson,TN,471634701951191370113718937009,2698,15546,30063,1525,302.72,298.47,4.25
47093,Knox,TN,4700147173470574708947155470094710547145,385021,47205,47270,895,525.87,508.22,17.65
47095,Lake,TN,4713147045291552914321075,0,7832,26212,290,193.89,165.78,28.11
47097,Lauderdale,TN,4704547033470754716705093,11498,16317,32987,310,507.58,471.99,35.59
47099,Lawrence,TN,4718147101471194705501077,10100,31769,36663,730,617.99,617.13,.86
47101,Lewis,TN,4713547081471194709947181,3625,8536,33956,725,282.49,282.09,.40
47103,Lincoln,TN,4705547117470034712747051010830108901071,9178,24183,40904,626,570.72,570.34,.38
47105,Loudon,TN,471454700147093470094712347107,28836,19720,49602,785,247.37,229.22,18.15
47107,McMinn,TN,471214714547105471234713947011,20728,31538,38944,785,432.18,430.12,2.06
47109,McNairy,TN,47069470714702328003,3840,22235,33066,480,563.61,562.86,.75
47111,Macon,TN,47165471694715947087470272100321171,4545,17703,35452,550,307.24,307.14,.10
47113,Madison,TN,47033470534701747077470234706947075,72908,25386,42348,400,558.63,557.12,1.51
47115,Marion,TN,010711308347051470614706547153,6490,21747,39817,665,512.25,498.16,14.09
47117,Marshall,TN,471194718747149470034710347055,10464,20153,40687,787,376.16,375.46,.70
47119,Maury,TN,471174705547099471014708147187,47284,33672,45603,725,615.58,613.14,2.44
47121,Meigs,TN,4706547143471454710747011,0,11753,33492,785,216.75,195.12,21.63
47123,Monroe,TN,47139471074710547009370393707537173,10651,33868,36430,785,652.56,635.56,16.99
47125,Montgomery,TN,47161470834704347021471472104721219,138309,34022,49459,382,543.83,539.18,4.65
47127,Moore,TN,47103470034703147051,8,6354,44977,1072,130.42,129.22,1.19
47129,Morgan,TN,4704947151470014714547035,25,21962,37522,1810,522.49,522.18,.31
47131,Obion,TN,2107547045470534709547183,12219,19588,40516,320,555.51,544.73,10.78
47133,Overton,TN,4702747137470494714147087,3485,18598,34119,1810,434.83,433.48,1.35
47135,Perry,TN,470394700547085470814710147181,0,7915,32101,750,422.87,414.73,8.14
47137,Pickett,TN,47027471334704947151210572105321231,0,5077,34255,550,174.49,162.98,11.51
47139,Polk,TN,470114710747123370391321313111,0,16825,37235,1535,442.33,434.68,7.66
47141,Putnam,TN,470354704147087471334715947185,47026,25295,34107,1810,402.56,401.10,1.46
47143,Rhea,TN,4700747035471454712147065,10174,21635,36470,785,336.41,315.38,21.03
47145,Roane,TN,4703547129470014709347105471074712147143,26553,27628,43017,755,394.98,360.71,34.27
47147,Robertson,TN,47125470214703747165212132121921141,30994,35289,52588,745,476.46,476.29,.17
47149,Rutherford,TN,47189470154703147003471174718747037,217905,44699,55105,550,624.05,619.36,4.69
47151,Scott,TN,4713747049471294700147013212312114721235,4322,17906,29161,1100,533.23,532.30,.93
47153,Sequatchie,TN,471774717547007470654706147115,3697,10415,33181,1930,266.04,265.86,.19
47155,Sevier,TN,470094709347089470293717337087,38969,50920,43300,1454,597.72,592.50,5.22
47157,Shelby,TN,470474716705035050932803328093,902043,25601,46251,563,785.02,763.17,21.84
47159,Smith,TN,470414708747141471694718947111,3282,15884,44116,540,325.37,314.29,11.08
47161,Stewart,TN,47079470054708347125210352122121047,0,13324,40200,475,493.01,459.33,33.68
47163,Sullivan,TN,470734717947019470915116951191,116737,40086,40025,1525,429.71,413.36,16.34
47165,Sumner,TN,47169471114718947037471472100321213,115853,44792,55560,745,543.22,529.45,13.77
47167,Tipton,TN,471574704747075470970503505093,27410,33671,51847,310,473.31,458.37,14.95
47169,Trousdale,TN,47165471894715947111,0,7870,43613,540,116.64,114.19,2.45
47171,Unicoi,TN,470594717947019371153719937121,10133,8180,35415,1320,186.49,186.17,.33
47173,Union,TN,4701347025470574709347001,0,19109,33456,980,247.14,223.55,23.59
47175,Van Buren,TN,4717747185470354700747153,0,5548,31940,940,274.53,273.42,1.12
47177,Warren,TN,47015470414718547175471534706147031,15386,24453,34008,940,434.03,432.68,1.35
47179,Washington,TN,4707347163470194717147059,90486,32493,42995,1320,329.80,326.46,3.33
47181,Wayne,TN,470714703947135471014709901077,0,17021,35377,750,735.65,734.10,1.55
47183,Weakley,TN,47131470534701747079210752110521083,11555,23466,35509,387,581.78,580.36,1.42
47185,White,TN,470414714147035470074717547177,5640,20201,34717,950,379.43,376.67,2.75
47187,Williamson,TN,47043470214703747149471174711947081,147670,35512,91146,670,583.77,582.60,1.17
47189,Wilson,TN,47037471654716947159470414701547149,70143,43850,61353,590,583.20,570.83,12.37
48001,Anderson,TX,481614834948213480734822548289,19254,39204,41471,600,1078.00,1062.60,15.40
48003,Andrews,TX,48165481154831748329481354849535025,12346,2440,55327,3615,1501.08,1500.71,.37
48005,Angelina,TX,4822548073483474840548241484574837348455,49388,37383,40150,281,864.71,797.78,66.93
48007,Aransas,TX,484094839148057,16845,6313,44769,15,527.99,252.07,275.92
48009,Archer,TX,48485484874807748237485034844748023,997,8057,56250,900,925.42,903.11,22.31
48011,Armstrong,TX,48381483754806548179481294804548437,0,1901,56974,3607,913.83,909.11,4.72
48013,Atascosa,TX,4816348325480294849348255482974831148283,17645,27266,45702,480,1221.47,1219.54,1.93
48015,Austin,TX,481494847748473481574848148089,9564,18853,51340,201,656.38,646.51,9.88
48017,Bailey,TX,4807948219482794836935041,5105,2060,41075,3780,827.48,826.80,.68
48019,Bandera,TX,480294825948265483254838548463,0,20485,47927,1422,797.64,790.96,6.68
48021,Bastrop,TX,484534849148287481494817748055,26811,47360,52516,324,895.55,888.15,7.40
48023,Baylor,TX,4815548487484854800948503484474820748275,0,3726,34688,1294,901.07,867.48,33.58
48025,Bee,TX,4825548297484094839148175,18168,13693,40707,255,880.33,880.24,.10
48027,Bell,TX,48099483094814548331484914805348281,263122,47113,50085,700,1087.84,1051.02,36.82
48029,Bexar,TX,48019482594809148187484934801348325,1636938,77835,49141,788,1256.09,1239.82,16.27
48031,Blanco,TX,48171482994805348091482594820948453,0,10497,46881,1350,713.43,709.25,4.18
48033,Borden,TX,48115483174822748335484154830548169,0,641,69688,2325,906.05,897.44,8.61
48035,Bosque,TX,48099481934814348425482514821748309,3421,14791,44860,1095,1002.54,982.98,19.56
48037,Bowie,TX,480674838748343050810509140089,59774,32791,42346,362,922.97,885.01,37.96
48039,Brazoria,TX,4832148481481574820148167,242614,70552,68008,27,1608.59,1357.70,250.89
48041,Brazos,TX,483954828948313481854847748051,171345,23506,37638,314,591.24,585.45,5.79
48043,Brewster,TX,48377482434837148443,6013,3219,40086,4455,6192.25,6183.73,8.52
48045,Briscoe,TX,484374801148129481914834548153,0,1637,35078,3280,901.57,900.00,1.57
48047,Brooks,TX,48247481314824948273482614821548427,4929,2294,21445,120,943.65,943.36,.29
48049,Brown,TX,48083480594813348093483334841148307,22711,15395,40821,1435,956.95,944.43,12.52
48051,Burleson,TX,4833148395480414847748287,4012,13175,43976,314,676.81,659.03,17.79
48053,Burnet,TX,48281480274849148453480314829948411,18950,23800,49047,1040,1021.26,994.26,27.00
48055,Caldwell,TX,482094845348021481494817748187,21967,16099,43393,718,547.16,545.26,1.90
48057,Calhoun,TX,48007482394839148469,11817,9564,45122,15,1032.68,506.84,525.84
48059,Callahan,TX,484414825348417481334804948083,3768,9776,46812,1738,901.26,899.37,1.89
48061,Cameron,TX,4821548489,372013,34207,32558,19,1276.46,890.92,385.54
48063,Camp,TX,4815948449483434845948499,4777,7624,36495,416,203.23,195.83,7.41
48065,Carson,TX,4801148381483754834148233483934817948129,297,5885,60813,3440,924.11,920.22,3.89
48067,Cass,TX,4803748343483152201705091,7917,22547,35932,310,960.32,936.96,23.36
48069,Castro,TX,483694811748381484374818948279,4373,3689,35301,3810,899.29,894.43,4.86
48071,Chambers,TX,482454829148201,19050,16046,75200,7,871.18,597.14,274.05
48073,Cherokee,TX,48001482134842348401483474800548225,18788,32057,37508,600,1062.19,1052.91,9.28
48075,Childress,TX,4808748191481014819740057,4707,2334,44455,1698,713.72,696.40,17.31
48077,Clay,TX,484854800948337482374003340067,2731,8021,54298,900,1116.75,1088.72,28.03
48079,Cochran,TX,48501484454821948279480173504135025,0,3127,40406,32.54,775.24,775.15,.09
48081,Coke,TX,4833548353483994845148431,0,3320,40844,2290,927.99,911.47,16.52
48083,Coleman,TX,480494805948095483074839948441,4310,4585,30690,1711,1281.43,1261.95,19.49
48085,Collin,TX,481214818148147482314839748113,741325,41016,83238,610,886.10,841.22,44.88
48087,Collingsworth,TX,48483481794812948191480754000940057,0,3057,41940,2100,919.32,918.44,.88
48089,Colorado,TX,4801548481482394828548149,7804,13070,43273,201,973.69,960.27,13.41
48091,Comal,TX,4825948031482094818748029,58417,50055,63480,718,574.88,559.48,15.40
48093,Comanche,TX,4813348143481934833348049,3988,9986,36599,1345,947.68,937.75,9.93
48095,Concho,TX,483994845148413483274830748083,0,4087,50278,2060,993.69,983.80,9.89
48097,Cooke,TX,4833748497481214818140085,15746,22691,49735,758,898.44,874.76,23.68
48099,Coryell,TX,4819348035483094802748281,60745,14643,50104,850,1056.76,1052.07,4.69
48101,Cottle,TX,48345481914807548197481554826948125,0,1505,34770,1890,901.62,900.56,1.05
48103,Crane,TX,4810548461483714847548135,3907,468,49974,2454,785.72,785.07,.65
48105,Crockett,TX,484434846548435484134823548383484614837148103,2873,846,49850,24.54,2807.35,2807.33,.02
48107,Crosby,TX,4830348189481534834548125482634816948305,0,6059,36768,3021,901.69,900.20,1.50
48109,Culberson,TX,4822948243483893503535015,0,2398,33500,4060,3813.01,3812.80,.21
48111,Dallam,TX,4842148341482054002535059,5125,1578,42781,3989,1505.26,1503.26,2.00
48113,Dallas,TX,484394812148085483974825748139,2351839,16300,49159,481,908.61,871.28,37.33
48115,Dawson,TX,48165480034831748227480334844548305,11579,2254,40152,2965,902.13,900.31,1.82
48117,Deaf Smith,TX,48359483754838148069483693500935037,15941,3431,42577,3840,1498.38,1496.87,1.52
48119,Delta,TX,481474827748387481594822348231,0,5231,41406,542,277.93,256.83,21.11
48121,Denton,TX,484974809748181480854811348439,616855,45759,72939,630,952.98,878.43,74.55
48123,DeWitt,TX,4817548255481774828548469,10124,9973,45457,194,910.49,908.98,1.51
48125,Dickens,TX,4810748153483454810148269484334826348169,0,2444,33950,1403,905.22,901.72,3.50
48127,Dimmit,TX,4832348507481634828348479,6050,3946,32960,600,1334.51,1328.88,5.63
48129,Donley,TX,48011480654817948483480874819148045,0,3677,41875,2100,933.05,926.89,6.16
48131,Duval,TX,48479482834831148297482494804748247,3883,7899,35167,201,1795.60,1793.48,2.12
48133,Eastland,TX,48429483634814348093480494805948417,7369,11214,35044,1738,931.91,926.49,5.42
48135,Ector,TX,480034832948461481034847548495,124164,12966,50851,3156,901.78,897.69,4.09
48137,Edwards,TX,48465484354826748265483854846348271,0,2002,41613,2320,2119.87,2117.86,2.01
48139,Ellis,TX,48251484394811348257483494821748213,101772,47838,62832,420,951.75,935.49,16.26
48141,El Paso,TX,482293501335035,783238,17409,39699,3918,1014.96,1012.69,2.27
48143,Erath,TX,48133483634822148425480354819348093,20339,17551,40176,1502,1089.81,1083.07,6.74
48145,Falls,TX,4830948293483954833148027,5832,12034,33744,700,773.84,765.48,8.36
48147,Fannin,TX,481814808548231481194827740013,9995,23920,43382,566,898.88,890.84,8.05
48149,Fayette,TX,4802148287484774801548089482854817748055,8069,16485,45478,324,959.81,950.01,9.80
48151,Fisher,TX,48415483354835348441482534826348433,0,3974,42900,1980,901.75,898.94,2.81
48153,Floyd,TX,48189484374804548345481254810748303,3009,3437,35323,3370,992.52,992.14,.38
48155,Foard,TX,481014819748487480234827548269,0,1336,32443,1451,707.68,704.40,3.29
48157,Fort Bend,TX,4801548473482014803948481,552970,32405,84211,85,885.34,861.48,23.86
48159,Franklin,TX,48223481194827748387484494806348499,3274,7331,45684,416,294.77,284.39,10.38
48161,Freestone,TX,4834948213480014828948293,6643,13173,45510,600,891.99,877.74,14.25
48163,Frio,TX,48507484634832548013483114828348127,13398,3819,38161,635,1134.35,1133.50,.85
48165,Gaines,TX,480034831748115484454850135025,6477,11049,50850,3615,1502.86,1502.38,.49
48167,Galveston,TX,4803948201,273394,17915,61555,7,873.81,378.36,495.45
48169,Garza,TX,48305483034810748125482634841548033,5018,1443,41750,2620,896.20,893.41,2.79
48171,Gillespie,TX,483194829948031482594826548267,11511,13326,55017,1747,1061.68,1058.21,3.47
48173,Glasscock,TX,483294831748227484314838348461,0,1226,76563,2634,901.08,900.22,.87
48175,Goliad,TX,4825548123484694839148025,0,7210,50635,160,859.37,852.01,7.36
48177,Gonzales,TX,4818748055480214814948285481234825548493,6877,12930,39115,235,1069.85,1066.69,3.17
48179,Gray,TX,4801148065482334839348211484834808748129,18166,4369,44455,2744,929.33,925.97,3.36
48181,Grayson,TX,48147480854812148097400854009540013,68718,52159,46587,716,979.18,932.80,46.37
48183,Gregg,TX,48459482034840148423,105464,16266,45233,330,275.76,273.30,2.46
48185,Grimes,TX,480414831348471483394847348477,8273,18331,43810,494,801.60,787.46,14.14
48187,Guadalupe,TX,480914820948055481774849348029,97121,34412,63889,405,714.81,711.30,3.52
48189,Hale,TX,48279480694843748153481074830348219,27894,8379,40521,3370,1004.78,1004.68,.10
48191,Hall,TX,480454812948087480754810148345,0,3353,32097,1951,904.10,883.49,20.60
48193,Hamilton,TX,480934814348035480994828148333,3034,5483,39709,1268,836.39,835.91,.48
48195,Hansford,TX,484214823348341483934835740139,3349,2264,49626,3090,920.41,919.81,.60
48197,Hardeman,TX,480754810148155484874005740065,0,4139,35332,1495,696.87,695.11,1.76
48199,Hardin,TX,483734845748241483614824548291,26472,28163,54275,175,897.55,890.57,6.99
48201,Harris,TX,48071480394815748167482914833948473,4042806,49653,53160,96,1777.48,1703.48,74.00
48203,Harrison,TX,483154845948183484014836522017,28842,36789,46718,352,915.75,899.95,15.80
48205,Hartley,TX,48111484214834148375483593505935037,2591,3471,63407,3989,1463.20,1462.03,1.17
48207,Haskell,TX,48275480234844748417482534843348269,3090,2809,40247,1605,910.26,903.13,7.13
48209,Hays,TX,4803148453480554818748091,107285,49822,57834,600,679.92,677.98,1.95
48211,Hemphill,TX,48295483574839348179484834004540129,2781,1026,53295,2744,912.16,906.29,5.87
48213,Henderson,TX,4813948257484674842348073480014816148349,31326,47206,41100,456,948.33,873.75,74.58
48215,Hidalgo,TX,4806148489482614804748427,734956,39813,33218,122,1582.91,1570.87,12.04
48217,Hill,TX,482514813948349482934830948035,8328,26761,39405,550,985.72,958.86,26.86
48219,Hockley,TX,4807948017482794818948303483054844548501,13796,9139,51054,3254,908.56,908.39,.17
48221,Hood,TX,4842548143483634836748251,34371,16811,54902,1095,436.83,420.64,16.19
48223,Hopkins,TX,48231481194827748387481594849948379,14196,20965,42257,495,792.77,767.17,25.60
48225,Houston,TX,48001480734800548455484714831348289,6292,17440,32859,480,1236.57,1230.91,5.67
48227,Howard,TX,48033481154817348317483354841548431,27987,7025,43393,2500,904.21,900.79,3.41
48229,Hudspeth,TX,3503548109481414824348377,0,3476,22083,4060,4571.83,4570.98,.85
48231,Hunt,TX,4808548147481194822348379484674825748397,37353,48776,45170,610,882.02,840.32,41.70
48233,Hutchinson,TX,4842148195483574839348179480654837548341,17152,4998,46677,2744,894.95,887.42,7.53
48235,Irion,TX,48383484514841348105,0,1599,48646,21.80,1051.63,1051.56,.07
48237,Jack,TX,48503480094807748337484974836748363,4231,4813,43902,1098,920.13,910.66,9.46
48239,Jackson,TX,480574846948285480894848148321,5374,8701,47591,70,856.87,829.43,27.44
48241,Jasper,TX,48005484054840348351483614819948457,7790,27920,40603,175,969.70,938.85,30.85
48243,Jeff Davis,TX,482294810948389483714804348377,0,2342,49375,67.90,2264.63,2264.56,.08
48245,Jefferson,TX,2202348071481994829148361,231077,21196,43750,16,1112.65,876.30,236.35
48247,Jim Hogg,TX,4850548479481314804748427,4378,922,36919,4.91,1136.17,1136.14,.04
48249,Jim Wells,TX,481314829748409483554827348047,24468,16370,40723,201,868.34,864.97,3.37
48251,Johnson,TX,48367484394813948217480354842548221,93769,57165,57016,537,734.46,724.69,9.77
48253,Jones,TX,48151484334820748417480594844148353,3000,17202,38896,1762,937.14,928.55,8.58
48255,Karnes,TX,48493481774812348175480254829748013,9133,5691,39706,393,753.55,747.56,5.99
48257,Kaufman,TX,481134839748231484674821348139,52897,50453,61564,420,807.66,780.70,26.96
48259,Kendall,TX,481714803148091480294801948265,13979,19431,71553,1422,663.03,662.45,.58
48261,Kenedy,TX,48489482154804748273,0,416,37206,38,1945.80,1458.33,487.47
48263,Kent,TX,48169481074812548269484334815148415,0,808,38750,2620,902.92,902.51,.41
48265,Kerr,TX,481374826748171482594801948385,29228,20397,43849,1642,1107.28,1103.32,3.96
48267,Kimble,TX,48327484134843548137482654817148319,2566,2041,46786,1760,1251.18,1250.99,.19
48269,King,TX,4812548345481014815548275482074843348263,0,286,63750,1403,913.34,910.87,2.47
48271,Kinney,TX,4846548137484634850748323,2862,736,34083,1120,1365.12,1360.05,5.07
48273,Kleberg,TX,48261480474824948355,26011,6050,38058,59,1090.21,881.31,208.90
48275,Knox,TX,482694820748155480234844748433,0,3719,33667,1403,855.48,850.62,4.86
48277,Lamar,TX,40013400234811948147481594822348387,26349,23444,39630,524,933.10,907.19,25.91
48279,Lamb,TX,48017483694806948303481894821948079,5914,8063,35265,3370,1017.72,1016.18,1.53
48281,Lampasas,TX,483334819348099480274805348411,6244,13433,47968,1024,713.93,712.84,1.09
48283,La Salle,TX,48127485074816348013483114813148479,3694,3192,26731,569,1494.23,1486.69,7.54
48285,Lavaca,TX,481774814948089482394846948123,3599,15664,42934,235,970.44,969.71,.73
48287,Lee,TX,484914833148051484774814948021,5030,11582,50860,330,634.10,629.02,5.08
48289,Leon,TX,48293481614800148225483134804148395,0,16801,43534,330,1080.62,1073.15,7.47
48291,Liberty,TX,48201483394840748373481994824548071,27816,47827,48408,35,1176.34,1158.42,17.92
48293,Limestone,TX,48309482174834948161482894839548145,10846,12538,40213,529,933.16,905.29,27.88
48295,Lipscomb,TX,4835748393482114000740045,0,3302,56131,2780,932.29,932.18,.12
48297,Live Oak,TX,48311480134825548025484094824948131,0,11531,42182,150,1078.88,1039.70,39.18
48299,Llano,TX,4831948411480534803148171,10581,8720,45533,1040,965.86,934.03,31.82
48301,Loving,TX,4849548475483893501535025,0,82,39375,2807,676.71,668.93,7.78
48303,Lubbock,TX,4821948279481894815348107481694830548445,247224,31607,43993,3254,900.70,895.60,5.10
48305,Lynn,TX,48303481074816948033481154844548219,2560,3355,45066,3120,893.48,891.87,1.61
48307,McCulloch,TX,483274809548083480494841148319,5357,2926,36560,1722,1073.43,1065.60,7.83
48309,McLennan,TX,480354821748293481454802748099,180051,54855,41589,500,1060.23,1037.10,23.13
48311,McMullen,TX,482834816348013482974813148479,0,707,38438,569,1156.79,1139.43,17.36
48313,Madison,TX,483954828948225484714818548041,4454,9210,41202,330,472.43,466.07,6.37
48315,Marion,TX,4806748343484594820322017,0,10546,32226,352,420.32,380.88,39.44
48317,Martin,TX,48003481654811548033482274817348329,0,4799,41964,2500,915.69,914.94,.75
48319,Mason,TX,483274830748411482994817148267,0,4012,44408,1586,932.21,928.80,3.41
48321,Matagorda,TX,480394848148239,23336,13366,43146,10,1612.51,1100.28,512.23
48323,Maverick,TX,4812748271484634850748479,49236,5022,30959,815,1291.78,1279.26,12.52
48325,Medina,TX,481634801948029480134846348507,17687,28319,52206,901,1334.53,1325.36,9.18
48327,Menard,TX,48095484514841348435482674831948307,0,2242,35048,1951,902.27,902.03,.24
48329,Midland,TX,480034831748173483834846148135,120048,16824,59391,2851,902.05,900.30,1.75
48331,Milam,TX,484914802748145483954805148287,10848,13909,39170,390,1021.77,1016.93,4.84
48333,Mills,TX,4804948093481934828148411,0,4936,34984,1570,749.77,748.26,1.51
48335,Mitchell,TX,48033484154815148353480814843148227,5948,3455,41082,2060,915.91,911.09,4.82
48337,Montague,TX,480774823748497480974006740085,8096,11623,45287,888,938.28,930.91,7.37
48339,Montgomery,TX,481854820148291484074847148473,352175,103571,66422,245,1076.88,1041.73,35.14
48341,Moore,TX,4820548111484214819548233480654837548359,18221,3683,48489,3989,909.62,899.69,9.93
48343,Morris,TX,48387480674803748315484594806348449,2791,10143,39122,416,258.70,251.98,6.72
48345,Motley,TX,48153480454819148101482694812548107,0,1210,35313,2280,989.81,989.56,.25
48347,Nacogdoches,TX,4807348401484194840548005,34546,29978,35641,308,981.19,946.54,34.65
48349,Navarro,TX,480014813948161482174821348293,22599,25136,41511,425,1085.94,1009.63,76.31
48351,Newton,TX,48403482414836122085221152201122019,0,14445,38574,175,939.73,933.68,6.05
48353,Nolan,TX,48335484154815148253484414839948081,10247,4969,37671,2380,913.95,912.00,1.95
48355,Nueces,TX,484094824948273,318288,21935,46499,41,1165.60,838.48,327.12
48357,Ochiltree,TX,48195482334839348211482954013940007,8801,1422,50881,2930,918.14,917.63,.51
48359,Oldham,TX,482054834148375483814811735037,0,2052,50993,4010,1501.44,1500.53,.90
48361,Orange,TX,483514824148199482452201922023,53054,28783,48864,14,379.53,333.67,45.86
48363,Palo Pinto,TX,48429485034823748367482214814348133,13995,14116,43041,900,985.51,951.79,33.72
48365,Panola,TX,4820348401484192201722031,6492,17304,50508,456,821.30,801.75,19.55
48367,Parker,TX,483634823748497484394825148221,51349,65578,65299,537,910.09,903.48,6.62
48369,Parmer,TX,481174806948279480173500935041,4106,6163,44925,3840,885.16,880.78,4.38
48371,Pecos,TX,4804348243483894847548103484614810548443,9339,6168,43529,3000,4764.82,4763.85,.98
48373,Polk,TX,480054819948291484074845548457,10155,35258,37194,178,1109.66,1057.09,52.57
48375,Potter,TX,4835948205483414823348065480114838148117,110181,10892,37848,3607,921.99,908.37,13.62
48377,Presidio,TX,482434804348229,4654,3164,29400,2590,3855.92,3855.24,.68
48379,Rains,TX,48231482234849948467,739,10175,45099,516,258.83,229.45,29.38
48381,Randall,TX,48117483594837548065480114806948437,103370,17355,57509,3607,922.43,911.54,10.88
48383,Reagan,TX,48461483294817348431484514823548105,2919,448,55968,2454,1175.99,1175.30,.69
48385,Real,TX,48265480194846348137,0,3309,31713,2320,700.10,699.19,.91
48387,Red River,TX,482774811948223481594844948343480374002340089,3121,9739,34430,445,1056.74,1036.58,20.16
48389,Reeves,TX,481094824348371484754830135015,11785,1998,39577,2610,2642.09,2635.37,6.72
48391,Refugio,TX,480074840948025481754846948057,2903,4480,42589,15,818.24,770.44,47.80
48393,Roberts,TX,4806548179481954821148233482954835748483,0,929,64688,2744,924.19,924.06,.13
48395,Robertson,TX,48331481454829348289483134804148051,4346,12276,40711,272,865.35,855.68,9.67
48397,Rockwall,TX,48113480854823148257,65775,12562,82725,543,148.72,127.04,21.68
48399,Runnels,TX,484414835348081484514809548083,6221,4280,39115,1575,1057.10,1050.94,6.15
48401,Rusk,TX,48423481834820348365484194834748073,18200,35130,46220,456,938.41,924.03,14.38
48403,Sabine,TX,484194840548241483512208522115,0,10834,33053,324,576.65,491.39,85.26
48405,San Augustine,TX,4840348419483474800548241,0,8865,27580,324,592.30,530.66,61.64
48407,San Jacinto,TX,4847148455483734829148339,0,26384,46413,178,627.91,569.24,58.67
48409,San Patricio,TX,480074802548249482974835548391,52070,12734,51104,41,707.94,693.45,14.49
48411,San Saba,TX,48307480494833348281480534831948299,3105,3026,37230,1194,1138.41,1135.30,3.12
48413,Schleicher,TX,48105482354845148095483274826748435,0,3461,50417,24.90,1310.66,1310.63,.03
48415,Scurry,TX,48033482274833548353481514816948263,11557,5364,46340,2325,907.54,905.44,2.10
48417,Shackelford,TX,48253482074844748429481334805948441,0,3378,46181,1438,915.55,914.29,1.26
48419,Shelby,TX,48365484014840348405483472203122085,5234,20214,35732,325,834.62,795.58,39.03
48421,Sherman,TX,48111482054834148233481954002540139,0,3034,47500,3693,923.20,923.04,.17
48423,Smith,TX,48467484994845948183484014807348213,143428,66286,47312,330,949.72,921.45,28.27
48425,Somervell,TX,48221482514803548143,0,8490,51618,1095,191.95,186.46,5.49
48427,Starr,TX,48505482474804748215,46515,14453,24653,176,1229.09,1223.18,5.91
